"DateTime","Sales (USD) (x)","Sales (USD) (y)","Sales (USD) (z)","Unique Buyers (x)","Unique Buyers (y)","Unique Buyers (z)"
"2017-06-23 00:00:00","2017-06-23 00:00:00",1455.93,"$1,455.93","2017-06-23 00:00:00",9,"9"
"2017-06-24 00:00:00","2017-06-24 00:00:00",845.73,"$845.73","2017-06-24 00:00:00",7,"7"
"2017-06-25 00:00:00","2017-06-25 00:00:00",593.68,"$593.68","2017-06-25 00:00:00",7,"7"
"2017-06-26 00:00:00","2017-06-26 00:00:00",1076.49,"$1,076.49","2017-06-26 00:00:00",10,"10"
"2017-06-27 00:00:00","2017-06-27 00:00:00",2090.85,"$2,090.85","2017-06-27 00:00:00",8,"8"
"2017-06-28 00:00:00","2017-06-28 00:00:00",1430.7,"$1,430.70","2017-06-28 00:00:00",6,"6"
"2017-06-29 00:00:00","2017-06-29 00:00:00",2301.79,"$2,301.79","2017-06-29 00:00:00",13,"13"
"2017-06-30 00:00:00","2017-06-30 00:00:00",1774.59,"$1,774.59","2017-06-30 00:00:00",11,"11"
"2017-07-01 00:00:00","2017-07-01 00:00:00",3726.54,"$3,726.54","2017-07-01 00:00:00",7,"7"
"2017-07-02 00:00:00","2017-07-02 00:00:00",3116.63,"$3,116.63","2017-07-02 00:00:00",13,"13"
"2017-07-03 00:00:00","2017-07-03 00:00:00",8058.37,"$8,058.37","2017-07-03 00:00:00",12,"12"
"2017-07-04 00:00:00","2017-07-04 00:00:00",13321.61,"$13,321.61","2017-07-04 00:00:00",14,"14"
"2017-07-05 00:00:00","2017-07-05 00:00:00",1443.14,"$1,443.14","2017-07-05 00:00:00",7,"7"
"2017-07-06 00:00:00","2017-07-06 00:00:00",7433.1,"$7,433.10","2017-07-06 00:00:00",10,"10"
"2017-07-07 00:00:00","2017-07-07 00:00:00",7424.98,"$7,424.98","2017-07-07 00:00:00",7,"7"
"2017-07-08 00:00:00","2017-07-08 00:00:00",2959.66,"$2,959.66","2017-07-08 00:00:00",8,"8"
"2017-07-09 00:00:00","2017-07-09 00:00:00",1888.65,"$1,888.65","2017-07-09 00:00:00",11,"11"
"2017-07-10 00:00:00","2017-07-10 00:00:00",5598.93,"$5,598.93","2017-07-10 00:00:00",15,"15"
"2017-07-11 00:00:00","2017-07-11 00:00:00",6386.05,"$6,386.05","2017-07-11 00:00:00",10,"10"
"2017-07-12 00:00:00","2017-07-12 00:00:00",1431.03,"$1,431.03","2017-07-12 00:00:00",5,"5"
"2017-07-13 00:00:00","2017-07-13 00:00:00",5000.99,"$5,000.99","2017-07-13 00:00:00",15,"15"
"2017-07-14 00:00:00","2017-07-14 00:00:00",408.23,"$408.23","2017-07-14 00:00:00",3,"3"
"2017-07-15 00:00:00","2017-07-15 00:00:00",394.03,"$394.03","2017-07-15 00:00:00",4,"4"
"2017-07-16 00:00:00","2017-07-16 00:00:00",316.45,"$316.45","2017-07-16 00:00:00",2,"2"
"2017-07-17 00:00:00","2017-07-17 00:00:00",1628.2,"$1,628.20","2017-07-17 00:00:00",5,"5"
"2017-07-18 00:00:00","2017-07-18 00:00:00",3998.08,"$3,998.08","2017-07-18 00:00:00",11,"11"
"2017-07-19 00:00:00","2017-07-19 00:00:00",2808.81,"$2,808.81","2017-07-19 00:00:00",5,"5"
"2017-07-20 00:00:00","2017-07-20 00:00:00",1721.93,"$1,721.93","2017-07-20 00:00:00",4,"4"
"2017-07-21 00:00:00","2017-07-21 00:00:00",2523.11,"$2,523.11","2017-07-21 00:00:00",6,"6"
"2017-07-22 00:00:00","2017-07-22 00:00:00",773.01,"$773.01","2017-07-22 00:00:00",5,"5"
"2017-07-23 00:00:00","2017-07-23 00:00:00",737.45,"$737.45","2017-07-23 00:00:00",6,"6"
"2017-07-24 00:00:00","2017-07-24 00:00:00",1623.43,"$1,623.43","2017-07-24 00:00:00",7,"7"
"2017-07-25 00:00:00","2017-07-25 00:00:00",828.51,"$828.51","2017-07-25 00:00:00",5,"5"
"2017-07-26 00:00:00","2017-07-26 00:00:00",317.86,"$317.86","2017-07-26 00:00:00",4,"4"
"2017-07-27 00:00:00","2017-07-27 00:00:00",226.48,"$226.48","2017-07-27 00:00:00",3,"3"
"2017-07-28 00:00:00","2017-07-28 00:00:00",313.63,"$313.63","2017-07-28 00:00:00",4,"4"
"2017-07-29 00:00:00","2017-07-29 00:00:00",1424.77,"$1,424.77","2017-07-29 00:00:00",6,"6"
"2017-07-30 00:00:00","2017-07-30 00:00:00",1003.54,"$1,003.54","2017-07-30 00:00:00",6,"6"
"2017-07-31 00:00:00","2017-07-31 00:00:00",274,"$274.00","2017-07-31 00:00:00",3,"3"
"2017-08-01 00:00:00","2017-08-01 00:00:00",45.15,"$45.15","2017-08-01 00:00:00",1,"1"
"2017-08-02 00:00:00","2017-08-02 00:00:00",522.2,"$522.20","2017-08-02 00:00:00",1,"1"
"2017-08-03 00:00:00","2017-08-03 00:00:00",4347.5,"$4,347.50","2017-08-03 00:00:00",9,"9"
"2017-08-04 00:00:00","2017-08-04 00:00:00",90.8,"$90.80","2017-08-04 00:00:00",2,"2"
"2017-08-05 00:00:00","2017-08-05 00:00:00",1543.43,"$1,543.43","2017-08-05 00:00:00",2,"2"
"2017-08-07 00:00:00","2017-08-07 00:00:00",76.85,"$76.85","2017-08-07 00:00:00",1,"1"
"2017-08-08 00:00:00","2017-08-08 00:00:00",995.48,"$995.48","2017-08-08 00:00:00",4,"4"
"2017-08-09 00:00:00","2017-08-09 00:00:00",360.59,"$360.59","2017-08-09 00:00:00",4,"4"
"2017-08-10 00:00:00","2017-08-10 00:00:00",90.43,"$90.43","2017-08-10 00:00:00",1,"1"
"2017-08-11 00:00:00","2017-08-11 00:00:00",792.69,"$792.69","2017-08-11 00:00:00",6,"6"
"2017-08-12 00:00:00","2017-08-12 00:00:00",913.85,"$913.85","2017-08-12 00:00:00",5,"5"
"2017-08-13 00:00:00","2017-08-13 00:00:00",804.97,"$804.97","2017-08-13 00:00:00",4,"4"
"2017-08-14 00:00:00","2017-08-14 00:00:00",509.83,"$509.83","2017-08-14 00:00:00",3,"3"
"2017-08-15 00:00:00","2017-08-15 00:00:00",334.03,"$334.03","2017-08-15 00:00:00",3,"3"
"2017-08-16 00:00:00","2017-08-16 00:00:00",135.26,"$135.26","2017-08-16 00:00:00",1,"1"
"2017-08-17 00:00:00","2017-08-17 00:00:00",238.53,"$238.53","2017-08-17 00:00:00",2,"2"
"2017-08-19 00:00:00","2017-08-19 00:00:00",117.6,"$117.60","2017-08-19 00:00:00",1,"1"
"2017-08-20 00:00:00","2017-08-20 00:00:00",372.04,"$372.04","2017-08-20 00:00:00",1,"1"
"2017-08-21 00:00:00","2017-08-21 00:00:00",667.79,"$667.79","2017-08-21 00:00:00",6,"6"
"2017-08-22 00:00:00","2017-08-22 00:00:00",125.87,"$125.87","2017-08-22 00:00:00",1,"1"
"2017-08-23 00:00:00","2017-08-23 00:00:00",155.78,"$155.78","2017-08-23 00:00:00",2,"2"
"2017-08-25 00:00:00","2017-08-25 00:00:00",357.31,"$357.31","2017-08-25 00:00:00",3,"3"
"2017-08-27 00:00:00","2017-08-27 00:00:00",121.56,"$121.56","2017-08-27 00:00:00",1,"1"
"2017-08-28 00:00:00","2017-08-28 00:00:00",1038.12,"$1,038.12","2017-08-28 00:00:00",6,"6"
"2017-08-29 00:00:00","2017-08-29 00:00:00",93.32,"$93.32","2017-08-29 00:00:00",1,"1"
"2017-08-30 00:00:00","2017-08-30 00:00:00",177.14,"$177.14","2017-08-30 00:00:00",2,"2"
"2017-08-31 00:00:00","2017-08-31 00:00:00",104.93,"$104.93","2017-08-31 00:00:00",1,"1"
"2017-09-01 00:00:00","2017-09-01 00:00:00",513,"$513.00","2017-09-01 00:00:00",3,"3"
"2017-09-02 00:00:00","2017-09-02 00:00:00",1120.65,"$1,120.65","2017-09-02 00:00:00",2,"2"
"2017-09-04 00:00:00","2017-09-04 00:00:00",328.92,"$328.92","2017-09-04 00:00:00",1,"1"
"2017-09-08 00:00:00","2017-09-08 00:00:00",77.5,"$77.50","2017-09-08 00:00:00",1,"1"
"2017-09-10 00:00:00","2017-09-10 00:00:00",207.92,"$207.92","2017-09-10 00:00:00",1,"1"
"2017-09-11 00:00:00","2017-09-11 00:00:00",140.06,"$140.06","2017-09-11 00:00:00",2,"2"
"2017-09-12 00:00:00","2017-09-12 00:00:00",82.3,"$82.30","2017-09-12 00:00:00",1,"1"
"2017-09-16 00:00:00","2017-09-16 00:00:00",213.04,"$213.04","2017-09-16 00:00:00",2,"2"
"2017-09-17 00:00:00","2017-09-17 00:00:00",65.25,"$65.25","2017-09-17 00:00:00",1,"1"
"2017-09-18 00:00:00","2017-09-18 00:00:00",142.34,"$142.34","2017-09-18 00:00:00",1,"1"
"2017-09-19 00:00:00","2017-09-19 00:00:00",298.92,"$298.92","2017-09-19 00:00:00",2,"2"
"2017-09-20 00:00:00","2017-09-20 00:00:00",379.9,"$379.90","2017-09-20 00:00:00",3,"3"
"2017-09-21 00:00:00","2017-09-21 00:00:00",280.73,"$280.73","2017-09-21 00:00:00",4,"4"
"2017-09-23 00:00:00","2017-09-23 00:00:00",279.35,"$279.35","2017-09-23 00:00:00",3,"3"
"2017-09-24 00:00:00","2017-09-24 00:00:00",56.94,"$56.94","2017-09-24 00:00:00",1,"1"
"2017-09-26 00:00:00","2017-09-26 00:00:00",310.39,"$310.39","2017-09-26 00:00:00",1,"1"
"2017-09-27 00:00:00","2017-09-27 00:00:00",124.15,"$124.15","2017-09-27 00:00:00",2,"2"
"2017-09-28 00:00:00","2017-09-28 00:00:00",81.22,"$81.22","2017-09-28 00:00:00",2,"2"
"2017-09-29 00:00:00","2017-09-29 00:00:00",451.76,"$451.76","2017-09-29 00:00:00",8,"8"
"2017-10-01 00:00:00","2017-10-01 00:00:00",454.38,"$454.38","2017-10-01 00:00:00",1,"1"
"2017-10-04 00:00:00","2017-10-04 00:00:00",58.43,"$58.43","2017-10-04 00:00:00",1,"1"
"2017-10-07 00:00:00","2017-10-07 00:00:00",93.57,"$93.57","2017-10-07 00:00:00",1,"1"
"2017-10-09 00:00:00","2017-10-09 00:00:00",26.66,"$26.66","2017-10-09 00:00:00",1,"1"
"2017-10-11 00:00:00","2017-10-11 00:00:00",66.45,"$66.45","2017-10-11 00:00:00",1,"1"
"2017-10-12 00:00:00","2017-10-12 00:00:00",120.02,"$120.02","2017-10-12 00:00:00",2,"2"
"2017-10-13 00:00:00","2017-10-13 00:00:00",530.08,"$530.08","2017-10-13 00:00:00",5,"5"
"2017-10-15 00:00:00","2017-10-15 00:00:00",358.27,"$358.27","2017-10-15 00:00:00",4,"4"
"2017-10-19 00:00:00","2017-10-19 00:00:00",125.07,"$125.07","2017-10-19 00:00:00",2,"2"
"2017-10-21 00:00:00","2017-10-21 00:00:00",77.99,"$77.99","2017-10-21 00:00:00",1,"1"
"2017-10-25 00:00:00","2017-10-25 00:00:00",44.69,"$44.69","2017-10-25 00:00:00",1,"1"
"2017-10-26 00:00:00","2017-10-26 00:00:00",388.14,"$388.14","2017-10-26 00:00:00",5,"5"
"2017-10-27 00:00:00","2017-10-27 00:00:00",59.42,"$59.42","2017-10-27 00:00:00",1,"1"
"2017-10-28 00:00:00","2017-10-28 00:00:00",177.04,"$177.04","2017-10-28 00:00:00",2,"2"
"2017-10-29 00:00:00","2017-10-29 00:00:00",21.3,"$21.30","2017-10-29 00:00:00",1,"1"
"2017-10-30 00:00:00","2017-10-30 00:00:00",217.37,"$217.37","2017-10-30 00:00:00",3,"3"
"2017-10-31 00:00:00","2017-10-31 00:00:00",222.47,"$222.47","2017-10-31 00:00:00",3,"3"
"2017-11-01 00:00:00","2017-11-01 00:00:00",110.4,"$110.40","2017-11-01 00:00:00",1,"1"
"2017-11-02 00:00:00","2017-11-02 00:00:00",110.96,"$110.96","2017-11-02 00:00:00",2,"2"
"2017-11-03 00:00:00","2017-11-03 00:00:00",87.01,"$87.01","2017-11-03 00:00:00",2,"2"
"2017-11-07 00:00:00","2017-11-07 00:00:00",262.85,"$262.85","2017-11-07 00:00:00",1,"1"
"2017-11-09 00:00:00","2017-11-09 00:00:00",146.94,"$146.94","2017-11-09 00:00:00",1,"1"
"2017-11-12 00:00:00","2017-11-12 00:00:00",90.58,"$90.58","2017-11-12 00:00:00",1,"1"
"2017-11-13 00:00:00","2017-11-13 00:00:00",129.95,"$129.95","2017-11-13 00:00:00",3,"3"
"2017-11-15 00:00:00","2017-11-15 00:00:00",135.62,"$135.62","2017-11-15 00:00:00",2,"2"
"2017-11-19 00:00:00","2017-11-19 00:00:00",72.55,"$72.55","2017-11-19 00:00:00",2,"2"
"2017-11-20 00:00:00","2017-11-20 00:00:00",110.87,"$110.87","2017-11-20 00:00:00",2,"2"
"2017-11-22 00:00:00","2017-11-22 00:00:00",405.33,"$405.33","2017-11-22 00:00:00",2,"2"
"2017-11-23 00:00:00","2017-11-23 00:00:00",4652.22,"$4,652.22","2017-11-23 00:00:00",112,"112"
"2017-11-24 00:00:00","2017-11-24 00:00:00",4174.48,"$4,174.48","2017-11-24 00:00:00",84,"84"
"2017-11-25 00:00:00","2017-11-25 00:00:00",1645.6,"$1,645.60","2017-11-25 00:00:00",45,"45"
"2017-11-26 00:00:00","2017-11-26 00:00:00",2040.82,"$2,040.82","2017-11-26 00:00:00",32,"32"
"2017-11-27 00:00:00","2017-11-27 00:00:00",1287.47,"$1,287.47","2017-11-27 00:00:00",38,"38"
"2017-11-28 00:00:00","2017-11-28 00:00:00",10491.87,"$10,491.87","2017-11-28 00:00:00",224,"224"
"2017-11-29 00:00:00","2017-11-29 00:00:00",25080.29,"$25,080.29","2017-11-29 00:00:00",482,"482"
"2017-11-30 00:00:00","2017-11-30 00:00:00",21724.12,"$21,724.12","2017-11-30 00:00:00",509,"509"
"2017-12-01 00:00:00","2017-12-01 00:00:00",36572.08,"$36,572.08","2017-12-01 00:00:00",629,"629"
"2017-12-02 00:00:00","2017-12-02 00:00:00",300133.85,"$300,133.85","2017-12-02 00:00:00",1390,"1,390"
"2017-12-03 00:00:00","2017-12-03 00:00:00",1592423.73,"$1,592,423.73","2017-12-03 00:00:00",3426,"3,426"
"2017-12-04 00:00:00","2017-12-04 00:00:00",2015655.91,"$2,015,655.91","2017-12-04 00:00:00",4863,"4,863"
"2017-12-05 00:00:00","2017-12-05 00:00:00",2207494.38,"$2,207,494.38","2017-12-05 00:00:00",6105,"6,105"
"2017-12-06 00:00:00","2017-12-06 00:00:00",1727345.91,"$1,727,345.91","2017-12-06 00:00:00",5185,"5,185"
"2017-12-07 00:00:00","2017-12-07 00:00:00",1488519.13,"$1,488,519.13","2017-12-07 00:00:00",6695,"6,695"
"2017-12-08 00:00:00","2017-12-08 00:00:00",1829125.87,"$1,829,125.87","2017-12-08 00:00:00",6560,"6,560"
"2017-12-09 00:00:00","2017-12-09 00:00:00",1607507.41,"$1,607,507.41","2017-12-09 00:00:00",7462,"7,462"
"2017-12-10 00:00:00","2017-12-10 00:00:00",993161.17,"$993,161.17","2017-12-10 00:00:00",6682,"6,682"
"2017-12-11 00:00:00","2017-12-11 00:00:00",866764.4,"$866,764.40","2017-12-11 00:00:00",6204,"6,204"
"2017-12-12 00:00:00","2017-12-12 00:00:00",621067.62,"$621,067.62","2017-12-12 00:00:00",4791,"4,791"
"2017-12-13 00:00:00","2017-12-13 00:00:00",475324.29,"$475,324.29","2017-12-13 00:00:00",4214,"4,214"
"2017-12-14 00:00:00","2017-12-14 00:00:00",429297.52,"$429,297.52","2017-12-14 00:00:00",3671,"3,671"
"2017-12-15 00:00:00","2017-12-15 00:00:00",365566.85,"$365,566.85","2017-12-15 00:00:00",2964,"2,964"
"2017-12-16 00:00:00","2017-12-16 00:00:00",359226.94,"$359,226.94","2017-12-16 00:00:00",2662,"2,662"
"2017-12-17 00:00:00","2017-12-17 00:00:00",311343.69,"$311,343.69","2017-12-17 00:00:00",2477,"2,477"
"2017-12-18 00:00:00","2017-12-18 00:00:00",225604.5,"$225,604.50","2017-12-18 00:00:00",2213,"2,213"
"2017-12-19 00:00:00","2017-12-19 00:00:00",221009.23,"$221,009.23","2017-12-19 00:00:00",1673,"1,673"
"2017-12-20 00:00:00","2017-12-20 00:00:00",174608.01,"$174,608.01","2017-12-20 00:00:00",1437,"1,437"
"2017-12-21 00:00:00","2017-12-21 00:00:00",176688.74,"$176,688.74","2017-12-21 00:00:00",1323,"1,323"
"2017-12-22 00:00:00","2017-12-22 00:00:00",87196.32,"$87,196.32","2017-12-22 00:00:00",1362,"1,362"
"2017-12-23 00:00:00","2017-12-23 00:00:00",100051.75,"$100,051.75","2017-12-23 00:00:00",1411,"1,411"
"2017-12-24 00:00:00","2017-12-24 00:00:00",86598.02,"$86,598.02","2017-12-24 00:00:00",1206,"1,206"
"2017-12-25 00:00:00","2017-12-25 00:00:00",90694.18,"$90,694.18","2017-12-25 00:00:00",1012,"1,012"
"2017-12-26 00:00:00","2017-12-26 00:00:00",77970.53,"$77,970.53","2017-12-26 00:00:00",977,"977"
"2017-12-27 00:00:00","2017-12-27 00:00:00",72224.71,"$72,224.71","2017-12-27 00:00:00",1055,"1,055"
"2017-12-28 00:00:00","2017-12-28 00:00:00",70704.15,"$70,704.15","2017-12-28 00:00:00",1074,"1,074"
"2017-12-29 00:00:00","2017-12-29 00:00:00",63306.68,"$63,306.68","2017-12-29 00:00:00",936,"936"
"2017-12-30 00:00:00","2017-12-30 00:00:00",49978.91,"$49,978.91","2017-12-30 00:00:00",986,"986"
"2017-12-31 00:00:00","2017-12-31 00:00:00",81646.45,"$81,646.45","2017-12-31 00:00:00",808,"808"
"2018-01-01 00:00:00","2018-01-01 00:00:00",73437.85,"$73,437.85","2018-01-01 00:00:00",864,"864"
"2018-01-02 00:00:00","2018-01-02 00:00:00",67302.41,"$67,302.41","2018-01-02 00:00:00",899,"899"
"2018-01-03 00:00:00","2018-01-03 00:00:00",37516.82,"$37,516.82","2018-01-03 00:00:00",561,"561"
"2018-01-04 00:00:00","2018-01-04 00:00:00",39390.25,"$39,390.25","2018-01-04 00:00:00",373,"373"
"2018-01-05 00:00:00","2018-01-05 00:00:00",30889.39,"$30,889.39","2018-01-05 00:00:00",486,"486"
"2018-01-06 00:00:00","2018-01-06 00:00:00",70970.61,"$70,970.61","2018-01-06 00:00:00",586,"586"
"2018-01-07 00:00:00","2018-01-07 00:00:00",42330.6,"$42,330.60","2018-01-07 00:00:00",526,"526"
"2018-01-08 00:00:00","2018-01-08 00:00:00",49087.2,"$49,087.20","2018-01-08 00:00:00",456,"456"
"2018-01-09 00:00:00","2018-01-09 00:00:00",33556.66,"$33,556.66","2018-01-09 00:00:00",349,"349"
"2018-01-10 00:00:00","2018-01-10 00:00:00",40125.08,"$40,125.08","2018-01-10 00:00:00",297,"297"
"2018-01-11 00:00:00","2018-01-11 00:00:00",40711.15,"$40,711.15","2018-01-11 00:00:00",431,"431"
"2018-01-12 00:00:00","2018-01-12 00:00:00",38957.44,"$38,957.44","2018-01-12 00:00:00",438,"438"
"2018-01-13 00:00:00","2018-01-13 00:00:00",42084.36,"$42,084.36","2018-01-13 00:00:00",426,"426"
"2018-01-14 00:00:00","2018-01-14 00:00:00",54108.85,"$54,108.85","2018-01-14 00:00:00",428,"428"
"2018-01-15 00:00:00","2018-01-15 00:00:00",44872.35,"$44,872.35","2018-01-15 00:00:00",342,"342"
"2018-01-16 00:00:00","2018-01-16 00:00:00",37119.76,"$37,119.76","2018-01-16 00:00:00",330,"330"
"2018-01-17 00:00:00","2018-01-17 00:00:00",30802.34,"$30,802.34","2018-01-17 00:00:00",362,"362"
"2018-01-18 00:00:00","2018-01-18 00:00:00",33126.76,"$33,126.76","2018-01-18 00:00:00",430,"430"
"2018-01-19 00:00:00","2018-01-19 00:00:00",105336.28,"$105,336.28","2018-01-19 00:00:00",431,"431"
"2018-01-20 00:00:00","2018-01-20 00:00:00",71487.34,"$71,487.34","2018-01-20 00:00:00",421,"421"
"2018-01-21 00:00:00","2018-01-21 00:00:00",42445.99,"$42,445.99","2018-01-21 00:00:00",438,"438"
"2018-01-22 00:00:00","2018-01-22 00:00:00",26780.45,"$26,780.45","2018-01-22 00:00:00",375,"375"
"2018-01-23 00:00:00","2018-01-23 00:00:00",25178.31,"$25,178.31","2018-01-23 00:00:00",370,"370"
"2018-01-24 00:00:00","2018-01-24 00:00:00",24477.71,"$24,477.71","2018-01-24 00:00:00",373,"373"
"2018-01-25 00:00:00","2018-01-25 00:00:00",21297.95,"$21,297.95","2018-01-25 00:00:00",327,"327"
"2018-01-26 00:00:00","2018-01-26 00:00:00",25745.54,"$25,745.54","2018-01-26 00:00:00",373,"373"
"2018-01-27 00:00:00","2018-01-27 00:00:00",40967.28,"$40,967.28","2018-01-27 00:00:00",392,"392"
"2018-01-28 00:00:00","2018-01-28 00:00:00",33927.83,"$33,927.83","2018-01-28 00:00:00",335,"335"
"2018-01-29 00:00:00","2018-01-29 00:00:00",28323.52,"$28,323.52","2018-01-29 00:00:00",327,"327"
"2018-01-30 00:00:00","2018-01-30 00:00:00",37513.62,"$37,513.62","2018-01-30 00:00:00",331,"331"
"2018-01-31 00:00:00","2018-01-31 00:00:00",70686.47,"$70,686.47","2018-01-31 00:00:00",363,"363"
"2018-02-01 00:00:00","2018-02-01 00:00:00",14511.7,"$14,511.70","2018-02-01 00:00:00",264,"264"
"2018-02-02 00:00:00","2018-02-02 00:00:00",23699.53,"$23,699.53","2018-02-02 00:00:00",287,"287"
"2018-02-03 00:00:00","2018-02-03 00:00:00",22230.3,"$22,230.30","2018-02-03 00:00:00",254,"254"
"2018-02-04 00:00:00","2018-02-04 00:00:00",15750.64,"$15,750.64","2018-02-04 00:00:00",252,"252"
"2018-02-05 00:00:00","2018-02-05 00:00:00",16728.98,"$16,728.98","2018-02-05 00:00:00",323,"323"
"2018-02-06 00:00:00","2018-02-06 00:00:00",23789.06,"$23,789.06","2018-02-06 00:00:00",308,"308"
"2018-02-07 00:00:00","2018-02-07 00:00:00",24168.38,"$24,168.38","2018-02-07 00:00:00",380,"380"
"2018-02-08 00:00:00","2018-02-08 00:00:00",24667.78,"$24,667.78","2018-02-08 00:00:00",355,"355"
"2018-02-09 00:00:00","2018-02-09 00:00:00",61713.71,"$61,713.71","2018-02-09 00:00:00",328,"328"
"2018-02-10 00:00:00","2018-02-10 00:00:00",24138.89,"$24,138.89","2018-02-10 00:00:00",279,"279"
"2018-02-11 00:00:00","2018-02-11 00:00:00",45307.93,"$45,307.93","2018-02-11 00:00:00",311,"311"
"2018-02-12 00:00:00","2018-02-12 00:00:00",42786.37,"$42,786.37","2018-02-12 00:00:00",305,"305"
"2018-02-13 00:00:00","2018-02-13 00:00:00",102064.76,"$102,064.76","2018-02-13 00:00:00",336,"336"
"2018-02-14 00:00:00","2018-02-14 00:00:00",642751.9,"$642,751.90","2018-02-14 00:00:00",424,"424"
"2018-02-15 00:00:00","2018-02-15 00:00:00",476346.51,"$476,346.51","2018-02-15 00:00:00",432,"432"
"2018-02-16 00:00:00","2018-02-16 00:00:00",114923.02,"$114,923.02","2018-02-16 00:00:00",401,"401"
"2018-02-17 00:00:00","2018-02-17 00:00:00",138620.47,"$138,620.47","2018-02-17 00:00:00",384,"384"
"2018-02-18 00:00:00","2018-02-18 00:00:00",99488.22,"$99,488.22","2018-02-18 00:00:00",401,"401"
"2018-02-19 00:00:00","2018-02-19 00:00:00",259944.76,"$259,944.76","2018-02-19 00:00:00",424,"424"
"2018-02-20 00:00:00","2018-02-20 00:00:00",78683.46,"$78,683.46","2018-02-20 00:00:00",370,"370"
"2018-02-21 00:00:00","2018-02-21 00:00:00",60566.34,"$60,566.34","2018-02-21 00:00:00",356,"356"
"2018-02-22 00:00:00","2018-02-22 00:00:00",54525.43,"$54,525.43","2018-02-22 00:00:00",354,"354"
"2018-02-23 00:00:00","2018-02-23 00:00:00",116332.28,"$116,332.28","2018-02-23 00:00:00",387,"387"
"2018-02-24 00:00:00","2018-02-24 00:00:00",99816.99,"$99,816.99","2018-02-24 00:00:00",398,"398"
"2018-02-25 00:00:00","2018-02-25 00:00:00",67124.33,"$67,124.33","2018-02-25 00:00:00",388,"388"
"2018-02-26 00:00:00","2018-02-26 00:00:00",94370.06,"$94,370.06","2018-02-26 00:00:00",390,"390"
"2018-02-27 00:00:00","2018-02-27 00:00:00",114575.14,"$114,575.14","2018-02-27 00:00:00",438,"438"
"2018-02-28 00:00:00","2018-02-28 00:00:00",71742.07,"$71,742.07","2018-02-28 00:00:00",404,"404"
"2018-03-01 00:00:00","2018-03-01 00:00:00",57939.89,"$57,939.89","2018-03-01 00:00:00",377,"377"
"2018-03-02 00:00:00","2018-03-02 00:00:00",67809.97,"$67,809.97","2018-03-02 00:00:00",333,"333"
"2018-03-03 00:00:00","2018-03-03 00:00:00",40097.58,"$40,097.58","2018-03-03 00:00:00",332,"332"
"2018-03-04 00:00:00","2018-03-04 00:00:00",46612.27,"$46,612.27","2018-03-04 00:00:00",301,"301"
"2018-03-05 00:00:00","2018-03-05 00:00:00",46206.37,"$46,206.37","2018-03-05 00:00:00",306,"306"
"2018-03-06 00:00:00","2018-03-06 00:00:00",49327.48,"$49,327.48","2018-03-06 00:00:00",298,"298"
"2018-03-07 00:00:00","2018-03-07 00:00:00",76263,"$76,263.00","2018-03-07 00:00:00",420,"420"
"2018-03-08 00:00:00","2018-03-08 00:00:00",42252.26,"$42,252.26","2018-03-08 00:00:00",364,"364"
"2018-03-09 00:00:00","2018-03-09 00:00:00",38596.81,"$38,596.81","2018-03-09 00:00:00",363,"363"
"2018-03-10 00:00:00","2018-03-10 00:00:00",29728.94,"$29,728.94","2018-03-10 00:00:00",305,"305"
"2018-03-11 00:00:00","2018-03-11 00:00:00",28237.61,"$28,237.61","2018-03-11 00:00:00",277,"277"
"2018-03-12 00:00:00","2018-03-12 00:00:00",34661.42,"$34,661.42","2018-03-12 00:00:00",333,"333"
"2018-03-13 00:00:00","2018-03-13 00:00:00",23259.59,"$23,259.59","2018-03-13 00:00:00",286,"286"
"2018-03-14 00:00:00","2018-03-14 00:00:00",26290.15,"$26,290.15","2018-03-14 00:00:00",314,"314"
"2018-03-15 00:00:00","2018-03-15 00:00:00",24907.18,"$24,907.18","2018-03-15 00:00:00",288,"288"
"2018-03-16 00:00:00","2018-03-16 00:00:00",27241.32,"$27,241.32","2018-03-16 00:00:00",281,"281"
"2018-03-17 00:00:00","2018-03-17 00:00:00",23670.75,"$23,670.75","2018-03-17 00:00:00",245,"245"
"2018-03-18 00:00:00","2018-03-18 00:00:00",19374.27,"$19,374.27","2018-03-18 00:00:00",230,"230"
"2018-03-19 00:00:00","2018-03-19 00:00:00",15184.32,"$15,184.32","2018-03-19 00:00:00",264,"264"
"2018-03-20 00:00:00","2018-03-20 00:00:00",31357.05,"$31,357.05","2018-03-20 00:00:00",295,"295"
"2018-03-21 00:00:00","2018-03-21 00:00:00",22008.26,"$22,008.26","2018-03-21 00:00:00",390,"390"
"2018-03-22 00:00:00","2018-03-22 00:00:00",27072.34,"$27,072.34","2018-03-22 00:00:00",366,"366"
"2018-03-23 00:00:00","2018-03-23 00:00:00",26200.99,"$26,200.99","2018-03-23 00:00:00",355,"355"
"2018-03-24 00:00:00","2018-03-24 00:00:00",22852.52,"$22,852.52","2018-03-24 00:00:00",293,"293"
"2018-03-25 00:00:00","2018-03-25 00:00:00",18295.1,"$18,295.10","2018-03-25 00:00:00",295,"295"
"2018-03-26 00:00:00","2018-03-26 00:00:00",23685.49,"$23,685.49","2018-03-26 00:00:00",280,"280"
"2018-03-27 00:00:00","2018-03-27 00:00:00",23947.07,"$23,947.07","2018-03-27 00:00:00",284,"284"
