id,mining_profitability,date,block_size,median_transaction_size,transactions,top_100_percent,confirmation_time,fee_reward,hashrate,median_transaction_value,tweets,sent_addresses,google_trends,send_usd,market_cap,av_transaction_size,active_addresses,av_transaction_value,difficulty,full_name,coin
1500,,2019/09/07,19515,0.0946,677445,,,4.612,1.8108944533728E+14,null,3396,208010,2.672,328991533,18643127817,,349034,485.636,2277902366398615,ethereum,eth
1501,,2019/09/08,19209,0.105,675068,,,4.97,1.804489041259E+14,null,3290,204726,2.833,280534291,19480944647,,343024,415.564,2283723725341327,ethereum,eth
1502,,2019/09/09,21393,0.11,756508,,,5.617,1.7711184898339E+14,null,3667,234466,2.947,350520462,19427322842,,390739,463.34,2.2434367764318E+15,ethereum,eth
1503,,2019/09/10,19760,0.129,691617,,,6.206,1.7839470759404E+14,null,4014,210418,3.125,268413557,19499742835,,351679,388.096,2.2608050622929E+15,ethereum,eth
1504,,2019/09/11,19801,0.115,705292,,,5.883,1.7903934989275E+14,null,3854,214969,2.925,332122283,19221132196,,368251,470.9,2262207308283401,ethereum,eth
1505,,2019/09/12,20315,0.132,723726,,,6.413,1.8553196564407E+14,null,4229,221270,3.102,278341474,19294703590,,372909,384.595,2328303337077473,ethereum,eth
1506,,2019/09/13,17954,0.134,623470,,,5.957,1.8142053585815E+14,null,3865,192883,2.672,351226719,19364581838,,322829,563.342,2.3197023652972E+15,ethereum,eth
1507,,2019/09/14,17794,0.138,628467,,,6.381,1.8480000373848E+14,null,3397,195676,2.511,216802356,19746349932,,331037,344.97,2.3193349789565E+15,ethereum,eth
1508,,2019/09/15,18290,0.141,633961,,,6.521,1.8358985547341E+14,null,3606,200342,3.101,249826788,20323176125,,334294,394.073,2.320624192375E+15,ethereum,eth
1509,,2019/09/16,8185,0.145,733010,,,6.678,1.8929146857464E+14,null,4515,230634,3.79,452992572,20868504639,,389111,617.99,2.3594822532295E+15,ethereum,eth
1510,,2019/09/17,null,0.17,681814,,,8.054,1.9200523703039E+14,null,4583,219109,4.557,489309256,21857457227,,360249,717.658,2422785659611003,ethereum,eth
1511,,2019/09/18,null,0.179,708743,,,8.358,1.9601590478794E+14,null,4314,220930,4.933,556935841,22948745417,,369064,785.808,2449168786542977,ethereum,eth
1512,,2019/09/19,null,0.196,692484,,,9.507,1.9048089677402E+14,null,4520,217168,4.063,412034909,22827736696,,351219,595.01,2.4261128366754E+15,ethereum,eth
1513,,2019/09/20,null,0.183,717128,,,9.428,1.9368522458422E+14,null,4428,224810,3.793,407295107,23451143432,,382734,567.953,2.4250237756855E+15,ethereum,eth
1514,,2019/09/21,null,0.153,596973,,,7.624,1.9894145058837E+14,null,3540,174247,3.142,228514725,23400985186,,298818,382.789,2.5075465168208E+15,ethereum,eth
1515,,2019/09/22,null,0.133,576416,,,6.068,1.9270310206563E+14,null,3226,161744,3.123,222535864,22722624881,,282259,386.068,2450662484240815,ethereum,eth
1516,,2019/09/23,null,0.174,639394,,,8.476,1.9933337341822E+14,null,4044,169085,3.044,373010375,22466190299,,302784,583.381,2492390378290837,ethereum,eth
1517,,2019/09/24,null,0.165,709522,,,9.868,1.9130301000408E+14,null,4297,195568,3.942,637885659,20639599859,,352907,899.036,2455788512103047,ethereum,eth
1518,,2019/09/25,null,0.156,677675,,,9.931,1.9667708101646E+14,null,4238,181729,3.822,468225367,18220474335,,338456,690.929,2.4721261828836E+15,ethereum,eth
1519,,2019/09/26,null,0.128,657676,,,8.005,1.9728862297079E+14,null,3938,183844,3.466,460933873,18011711813,,323722,700.853,2503888016862004,ethereum,eth
1520,,2019/09/27,null,0.133,623632,,,8.194,1.9462880352891E+14,null,3882,182833,3.166,363861328,18035674326,,320264,583.455,2.4835317913445E+15,ethereum,eth
1521,,2019/09/28,null,0.118,607857,,,8.032,1.9569648827012E+14,null,3516,177582,3.119,277746525,18754304988,,304489,456.927,2475973481680339,ethereum,eth
1522,,2019/09/29,null,0.127,591986,,,7.491,1.9444716537969E+14,null,3650,157304,2.47,217362299,18356187274,,280950,367.175,2451547170126610,ethereum,eth
1523,,2019/09/30,null,0.111,683924,,,6.779,1.9328409240418E+14,null,4510,189906,3.227,454542850,18666792440,,331713,664.61,2.4613617513351E+15,ethereum,eth
1524,,2019/10/01,null,0.0754,644955,,,3.484,1.9411151927717E+14,null,3797,196899,3.151,304545520,19371515558,,329011,472.197,2.449818489718E+15,ethereum,eth
1525,,2019/10/02,null,0.0742,627031,,,3.365,1.8810560880258E+14,null,3513,192680,2.794,220245210,19086756981,,322462,351.251,2412054863369323,ethereum,eth
1526,,2019/10/03,null,0.0846,615189,,,4.385,1.8687474104199E+14,null,3434,167070,3.052,176938337,19045133451,,291210,287.616,2.3738512489925E+15,ethereum,eth
1527,,2019/10/04,null,0.0822,590197,,,3.349,1.8823358476946E+14,null,3327,164523,2.874,196826779,18921438155,,285909,333.493,2.3857421859279E+15,ethereum,eth
1528,,2019/10/05,null,0.0692,595118,,,2.908,1.8877920719204E+14,null,3532,171705,3.034,150837639,18933154861,,302379,253.458,2387834041212111,ethereum,eth
1529,,2019/10/06,null,0.0598,571769,,,2.693,1.8970381959457E+14,null,3141,165986,2.482,166644494,18787056883,,287627,291.454,2393554241959079,ethereum,eth
1530,,2019/10/07,null,0.0727,629382,,,3.051,1.875210797575E+14,null,4045,178427,3.029,249954219,19018221626,,312670,397.142,2398938913247369,ethereum,eth
1531,,2019/10/08,null,0.0695,710373,,,3.248,1.8623703100161E+14,null,4242,188596,3.142,297383047,19536893977,,332221,418.629,2.3888879335709E+15,ethereum,eth
1532,,2019/10/09,null,0.0842,751354,,,3.88,1.8563032228517E+14,null,4426,220596,3.297,344167563,20091291085,,368243,458.063,2.3688183833201E+15,ethereum,eth
1533,,2019/10/10,null,0.0773,706127,,,3.424,1.8884799418755E+14,null,4622,209369,3.138,279496496,20724294913,,349344,395.816,2418255518576291,ethereum,eth
1534,,2019/10/11,null,0.0702,702492,,,3.218,1.9381913637567E+14,null,4516,211962,2.95,273037377,20083069376,,348738,388.67,2473563504330847,ethereum,eth
1535,,2019/10/12,null,0.0624,634435,,,2.734,1.8709163622616E+14,null,3769,182021,2.428,223130068,19766933795,,305087,351.699,2.4087337094527E+15,ethereum,eth
1536,,2019/10/13,null,0.0745,566845,,,2.629,1.9288602817179E+14,null,3706,164534,2.418,148803874,19746250209,,280612,262.512,2.4611580396032E+15,ethereum,eth
1537,,2019/10/14,null,0.0764,650601,,,3.092,1.8873019430768E+14,null,4193,186829,2.825,383058634,19897433879,,317021,588.777,2.4117989186235E+15,ethereum,eth
1538,,2019/10/15,null,0.0726,690667,,,3.163,1.995989803765E+14,null,4525,194514,2.978,245503172,19803442011,,338097,355.458,2516207775557752,ethereum,eth
1539,,2019/10/16,null,0.0653,694589,,,3.168,1.9398356812444E+14,null,3991,190031,2.928,262250257,19145503689,,322678,377.562,2492318145815961,ethereum,eth
1540,,2019/10/17,null,0.0603,703704,,,3.019,1.931637091499E+14,null,3714,188901,3.016,211686212,19053445348,,322923,300.817,2486530148462043,ethereum,eth
1541,,2019/10/18,null,0.0579,733646,,,3.226,1.8701700519613E+14,null,3365,208511,2.572,295148103,18822407040,,361261,402.303,2407066924696037,ethereum,eth
1542,,2019/10/19,null,0.0562,665170,,,2.893,1.9313398014845E+14,null,3221,188899,2.303,152749830,18781264505,,328130,229.64,2.4836206237566E+15,ethereum,eth
1543,,2019/10/20,null,0.0725,612341,,,3.085,1.935239765943E+14,null,3403,170398,2.373,207278175,18694257174,,292990,338.501,2.4806458376466E+15,ethereum,eth
1544,,2019/10/21,null,0.066,678528,,,3.258,1.8599840151245E+14,null,3275,189322,2.475,237255489,18890451578,,329954,349.662,2.4175201840414E+15,ethereum,eth
1545,,2019/10/22,null,0.0817,726230,,,3.674,1.8761305470363E+14,null,3874,191582,2.704,233095654,18796848924,,328951,320.967,2392022853360061,ethereum,eth
1546,,2019/10/23,null,0.0822,736388,,,4.357,1.9438502871763E+14,null,3813,188855,3.1,419810022,17787452359,,327304,570.094,2.4821657261166E+15,ethereum,eth
1547,,2019/10/24,null,0.0718,724917,,,3.747,1.8950952417072E+14,null,3751,188745,2.904,399329836,17496339577,,326587,550.863,2458663391683621,ethereum,eth
1548,,2019/10/25,null,0.0741,741655,,,3.995,1.8291894442689E+14,null,3962,200617,3.113,334629929,18339840917,,338183,451.194,2422857483247925,ethereum,eth
1549,,2019/10/26,null,0.0827,716822,,,3.89,1.8759100010771E+14,null,3715,198347,3.669,422989472,19777294966,,334045,590.09,2.4360737917768E+15,ethereum,eth
1550,,2019/10/27,null,0.0737,642955,,,3.202,1.823154546119E+14,null,3129,171497,2.589,221230332,19759910544,,296004,344.084,2416397768092151,ethereum,eth
1551,,2019/10/28,null,0.0817,721335,,,3.741,1.8469940062206E+14,null,3710,197838,3.224,575449252,19925230802,,340078,797.756,2406581452067040,ethereum,eth
1552,,2019/10/29,null,0.0856,707622,,,3.892,1.8568617620099E+14,null,4693,193002,3.175,370213893,20252996577,,334813,523.18,2.4267208092839E+15,ethereum,eth
1553,,2019/10/30,null,0.085,717618,,,3.938,1.8895440468855E+14,null,4088,193618,2.904,322719527,20109272864,,330461,449.709,2.4531400815716E+15,ethereum,eth
1554,,2019/10/31,null,0.0797,744118,,,3.767,1.8892236160445E+14,null,4026,192558,2.985,314514180,19853132862,,331518,422.667,2.4668734391521E+15,ethereum,eth
1555,,2019/11/01,null,0.0761,705011,,,3.441,1.9044495446315E+14,null,3420,193686,2.605,255741662,19784615650,,324149,362.748,2464978057075607,ethereum,eth
1556,,2019/11/02,null,0.0685,590976,,,2.815,1.8750081589574E+14,null,3428,165519,2.29,172953972,20001427085,,282967,292.658,2.4634675663916E+15,ethereum,eth
1557,,2019/11/03,null,0.0669,571113,,,2.931,1.8636850931826E+14,null,3582,159710,2.305,193709801,19886441857,,272978,339.179,2.4272414372564E+15,ethereum,eth
1558,,2019/11/04,null,0.0772,670783,,,3.419,1.8311630230783E+14,null,4158,183840,2.896,332554496,20129702800,,314596,495.771,2404264712194113,ethereum,eth
1559,,2019/11/05,null,0.0779,739254,,,3.588,1.8562885510398E+14,null,3882,214877,3.233,422667731,20377443943,,355052,571.749,2421937723421829,ethereum,eth
1560,,2019/11/06,null,0.0688,707733,,,3.296,1.8815938244018E+14,null,4159,194333,2.979,258426220,20732046707,,332773,365.146,2.4618877452112E+15,ethereum,eth
1561,,2019/11/07,null,0.0857,857371,,,4.601,1.8790069095068E+14,null,3422,264438,2.693,228983779,20515268216,,414700,267.077,2468418965327485,ethereum,eth
1562,,2019/11/08,null,0.0692,699138,,,3.572,1.861111041745E+14,null,3196,195978,2.768,268510930,20159711051,,335420,384.06,2440985568207533,ethereum,eth
1563,,2019/11/09,null,0.068,604007,,,3.009,1.8561886148103E+14,null,3074,165355,2.438,155834800,20038411267,,285647,258.002,2469337794756456,ethereum,eth
1564,,2019/11/10,null,0.065,609364,,,2.992,1.8599038100675E+14,null,3065,180311,2.519,151513327,20434120321,,303059,248.642,2.5235335978754E+15,ethereum,eth
1565,,2019/11/11,null,0.0714,710155,,,3.648,1.8381580280004E+14,null,3789,199172,2.904,232695304,20377441975,,347811,327.668,2.4925791855233E+15,ethereum,eth
1566,,2019/11/12,null,0.0756,708660,,,3.519,1.8649479088204E+14,null,3573,211467,2.714,313239928,20258787262,,347118,442.017,2.5137899773407E+15,ethereum,eth
1567,,2019/11/13,null,0.0759,713551,,,3.601,1.8981780020516E+14,null,3679,206844,2.868,243579356,20389440453,,344813,341.362,2.5651686592901E+15,ethereum,eth
1568,,2019/11/14,null,0.0706,679505,,,3.537,1.8574348352331E+14,null,3658,189695,2.548,210846974,20270994877,,331001,310.295,2516820631330685,ethereum,eth
1569,,2019/11/15,null,0.0697,683049,,,3.53,1.843377001503E+14,null,4035,186461,2.503,272458859,19866293261,,316681,398.886,2503835864737148,ethereum,eth
1570,,2019/11/16,null,0.0574,596661,,,2.826,1.8070945763037E+14,null,3536,165159,2.411,154911402,19773635279,,281871,259.631,2454342093908715,ethereum,eth
1571,,2019/11/17,null,0.0707,600168,,,2.929,185678062380412,null,3272,176832,2.473,146404209,20024251096,,288087,243.939,2.5043869024197E+15,ethereum,eth
1572,,2019/11/18,null,0.0705,734472,,,3.622,1.8617013884302E+14,null,3759,194341,2.551,254497710,19895075839,,330680,346.504,2534156551424802,ethereum,eth
1573,,2019/11/19,null,0.0745,735532,,,3.816,1.7533911269898E+14,null,5559,193183,2.792,258961433,19271931287,,337602,352.074,2.4103107803796E+15,ethereum,eth
1574,,2019/11/20,null,0.0743,689771,,,3.731,1.7368798580044E+14,null,4708,186688,2.528,234903814,19206413719,,318475,340.553,2.3567662290688E+15,ethereum,eth
1575,,2019/11/21,null,0.0826,762896,,,5.115,1.8308939466808E+14,null,4012,209649,3.185,327913177,18464346362,,369760,429.827,2.455855793041E+15,ethereum,eth
1576,,2019/11/22,null,0.0967,794748,,,7.734,1.7807144256144E+14,null,4443,225652,3.711,518193085,16765813971,,373913,652.022,2434560067467606,ethereum,eth
1577,,2019/11/23,null,0.0565,631670,,,3.144,1.8052643100584E+14,null,3602,170061,2.889,187040614,16440738145,,289764,296.105,2.4405671500834E+15,ethereum,eth
1578,,2019/11/24,null,0.056,596880,,,3.118,1.8043468709053E+14,null,3232,151191,2.919,158464031,16272449919,,262012,265.487,2.4506483005385E+15,ethereum,eth
1579,,2019/11/25,null,0.0837,762888,,,6.762,1.8359497322317E+14,null,3348,196239,3.319,416268525,15523867315,,344189,545.648,2531851477661658,ethereum,eth
1580,,2019/11/26,null,0.0716,679733,,,5.324,1.6890096942563E+14,null,3539,177683,3.212,198046054,15973804205,,301300,291.359,2.4533884717413E+15,ethereum,eth
1581,,2019/11/27,null,0.0628,674957,,,4.289,1.7486493105223E+14,null,4156,172054,3.029,336266455,16247951023,,293268,498.204,2522861708362364,ethereum,eth
1582,,2019/11/28,null,0.0643,623080,,,4.311,1.7431114413512E+14,null,3137,168613,2.69,314651211,16645684749,,286460,504.993,2538430650865425,ethereum,eth
1583,,2019/11/29,null,0.0582,670568,,,3.696,1.7401122491190E+14,null,3912,192510,2.794,213510657,16738546971,,311476,318.403,2538603888365645,ethereum,eth
1584,,2019/11/30,12880,0.0557,584871,,,3.174,1.7638561323304E+14,null,3119,155004,2.691,200683149,16692296412,,138450,343.124,2532424011804274,ethereum,eth
1585,,2019/12/01,25933,0.0674,615069,,,3.893,172298729343831,null,3174,164768,2.595,124959428,16262763701,,287156,203.163,2.5300059820193E+15,ethereum,eth
1586,,2019/12/02,27066,0.0629,681210,,,3.913,1.7586951550091E+14,null,3678,204789,2.671,256553627,16281421504,,345675,376.615,2.5382324096874E+15,ethereum,eth
1587,,2019/12/03,24340,0.0565,610528,,,3.427,1.7889550593607E+14,null,3741,177379,3.177,190105097,16259799506,,305017,311.378,2585801731873215,ethereum,eth
1588,,2019/12/04,29349,0.0579,661004,,,3.842,1.7503902713323E+14,null,3638,180791,2.629,206471524,16087274080,,305261,312.36,2559110105035919,ethereum,eth
1589,,2019/12/05,24676,0.0499,617647,,,3.315,1.7271799953402E+14,null,3433,178283,2.616,204305098,16104807973,,300425,330.78,2511602574789702,ethereum,eth
1590,,2019/12/06,23020,0.0546,573631,,,2.978,1.7119418155036E+14,null,3141,169094,2.866,211527251,16323921380,,286593,368.751,2492341363791679,ethereum,eth
1591,,2019/12/07,19382,0.0429,488124,,,2.479,1.7627531592543E+14,null,3203,138856,2.622,113050244,16308591384,,236688,231.601,2.5566434626302E+15,ethereum,eth
1592,,2019/12/08,20648,0.0316,440672,,,2.163,1.6937181027642E+14,null,3404,125421,2.826,84048606,16401502795,,210207,190.728,2.4861222908872E+15,ethereum,eth
1593,,2019/12/09,24920,0.0376,635462,,,3.025,1.7205835405379E+14,null,3592,193267,2.859,173630581,16365538454,,322145,273.235,2498407919192009,ethereum,eth
1594,,2019/12/10,25190,0.0455,631603,,,3.22,1.7923775756657E+14,null,3201,177445,2.687,230465138,16102583727,,297825,364.889,2569204749012204,ethereum,eth
1595,,2019/12/11,24671,0.0433,625349,,,3.279,1.7187979721173E+14,null,3254,178868,2.681,130015284,15873064781,,299529,207.908,2524277250853200,ethereum,eth
1596,,2019/12/12,24847,0.0463,635638,,,3.271,1.7414558230518E+14,null,3032,171975,2.617,169990518,15661088277,,287430,267.433,2.5069355982846E+15,ethereum,eth
1597,,2019/12/13,24562,0.0457,621511,,,3.275,1.7445389219494E+14,null,3068,174064,2.523,158661081,15803253376,,291043,255.283,2621770286282596,ethereum,eth
1598,,2019/12/14,23121,0.0448,551143,,,3.032,1.7595627250741E+14,null,2683,146811,2.48,115067603,15688929875,,248481,208.78,2848512864360554,ethereum,eth
1599,,2019/12/15,22918,0.0491,526996,,,3.096,1.7456585390044E+14,null,2489,149564,2.444,93178829,15580878839,,252477,176.811,2.8055742738722E+15,ethereum,eth
1600,,2019/12/16,26804,0.0547,634682,,,4.102,1.7270905007006E+14,null,2995,180305,2.897,219350382,15336493135,,301775,345.607,2.7997022120548E+15,ethereum,eth
1601,,2019/12/17,27159,0.0561,646999,,,5.443,1.6500181783955E+14,null,2816,169385,3.373,347184904,14165635579,,291748,536.608,2691351108267649,ethereum,eth
1602,,2019/12/18,28105,0.0527,663295,,,4.729,1.5784131483383E+14,null,3134,179450,3.303,385882377,13675847007,,311538,581.766,2.5999721546047E+15,ethereum,eth
1603,,2019/12/19,27178,0.0484,620066,,,3.875,1.57298397126E+14,null,3075,175927,3.189,419001531,13964829525,,288044,675.737,2594205090863797,ethereum,eth
1604,,2019/12/20,27193,0.048,614338,,,3.944,1.5217685711307E+14,null,2523,171799,2.888,175973366,14011950946,,289266,286.444,2527841661802456,ethereum,eth
1605,,2019/12/21,24585,0.0401,545378,,,3.069,1.5629853429803E+14,null,2329,156829,2.695,108684904,13991676969,,254028,199.284,2.5528241394936E+15,ethereum,eth
1606,,2019/12/22,24407,0.0375,529935,,,2.942,1.5370263893087E+14,null,2571,143602,2.809,105057389,14176613815,,237878,198.246,2554315092624545,ethereum,eth
1607,,2019/12/23,27160,0.0459,631635,,,3.882,1.5444528816957E+14,null,2693,175097,2.931,240084187,14427623677,,288981,380.1,2565197255589467,ethereum,eth
1608,,2019/12/24,24708,0.0395,602814,,,3.335,1.5468056935162E+14,null,2466,159682,3.027,156545004,14072415096,,266455,259.69,2.5348870050521E+15,ethereum,eth
1609,,2019/12/25,24056,0.0365,565093,,,3.226,150672571975632,null,2463,150982,2.855,184750036,13797116855,,251402,326.937,2.5064530627247E+15,ethereum,eth
1610,,2019/12/26,24563,0.0369,586645,,,3.303,150038014397430,null,3040,165859,3.251,148227794,13846777140,,280227,252.67,2488730631795398,ethereum,eth
1611,,2019/12/27,24644,0.0391,579990,,,3.163,151235482854918,null,2923,159719,2.941,159047767,13782949011,,264925,274.225,2492178193150642,ethereum,eth
1612,,2019/12/28,21575,0.0404,516349,,,2.743,154455783538962,null,2605,145008,3.177,126883918,14000817623,,249225,245.733,2529318299916527,ethereum,eth
1613,,2019/12/29,21031,0.0377,480131,,,2.658,1.5487629215252E+14,null,2505,134423,3.194,134404075,14380738393,,224182,279.932,2559612836228634,ethereum,eth
1614,,2019/12/30,24593,0.0398,584426,,,3.173,1.5465279039504E+14,null,2799,173853,3.365,196414671,14619943217,,281491,336.081,2.548326416155E+15,ethereum,eth
1615,,2019/12/31,24239,0.0402,554215,,,3.168,1.526270955258E+14,null,2418,149836,3.099,273312745,14371215079,,254173,493.153,2525715320312598,ethereum,eth
1616,,2020/01/01,20546,0.0379,466526,,,2.728,1.4742024063522E+14,null,2161,121990,2.877,81164059,14331115371,,208392,173.975,2455803530504161,ethereum,eth
1617,,2020/01/02,20138,0.0339,505639,,,2.307,1.5347364790719E+14,null,3019,133818,3.526,144820956,14130565623,,227057,286.412,2.2220977156136E+15,ethereum,eth
1618,,2020/01/03,19394,0.035,581641,,,2.349,1.579078783834E+14,null,2750,160010,3.691,243626005,14353027311,,277145,418.86,1.9830998736823E+15,ethereum,eth
1619,,2020/01/04,19029,0.0277,559074,,,1.906,1.6610617149594E+14,null,2250,152368,3.355,152506767,14697491561,,261746,272.785,2.0771792117405E+15,ethereum,eth
1620,,2020/01/05,18408,0.0284,524664,,,1.882,1.6083026636128E+14,null,2321,142715,3.339,123974581,15025215835,,246995,236.293,2.0411284021712E+15,ethereum,eth
1621,,2020/01/06,20292,0.0383,626525,,,2.47,1.6349055656311E+14,null,2762,171432,3.415,236323126,15448238891,,292517,377.197,2.0318461425145E+15,ethereum,eth
1622,,2020/01/07,21160,0.0344,646478,,,2.442,1.671713373675E+14,null,2861,173444,3.938,201062329,15632832169,,293108,311.012,2107075773207027,ethereum,eth
1623,,2020/01/08,22384,0.0418,653759,,,2.925,1.638042730233E+14,null,2647,185215,3.88,277970695,15638939380,,306662,425.188,2.0652599629138E+15,ethereum,eth
